ts,open,high,low,close,volume,funding,borrow,liq,depeg,oi
1728655200,61675.99,61950.0,61634.41,61753.65,2246.32837,0.0,0.0,0.0,0.0,0.0
1728658800,61753.65,62450.0,61753.65,62259.05,2053.88774,0.0,0.0,0.0,0.0,0.0
1728662400,62259.04,62438.64,62123.0,62272.0,1576.08866,0.0,0.0,0.0,0.0,0.0
1728666000,62272.01,62934.8,62166.02,62918.0,1730.53186,0.0,0.0,0.0,0.0,0.0
1728669600,62918.0,62973.47,62714.0,62922.08,790.45713,0.0,0.0,0.0,0.0,0.0
1728673200,62922.07,63417.56,62819.47,63086.01,2353.79665,0.0,0.0,0.0,0.0,0.0
1728676800,63086.0,63087.5,62924.0,62993.68,625.88299,0.0,0.0,0.0,0.0,0.0
1728680400,62993.68,63160.0,62796.19,62848.48,1016.19852,0.0,0.0,0.0,0.0,0.0
1728684000,62848.48,62910.0,62374.13,62450.27,822.93768,0.0,0.0,0.0,0.0,0.0
1728687600,62450.27,62666.67,62357.7,62540.0,613.35543,0.0,0.0,0.0,0.0,0.0
1728691200,62539.99,62930.0,62500.0,62840.0,757.11212,0.0,0.0,0.0,0.0,0.0
1728694800,62840.01,63073.78,62684.67,62733.67,876.84838,0.0,0.0,0.0,0.0,0.0
1728698400,62733.67,62757.58,62505.64,62554.97,404.88126,0.0,0.0,0.0,0.0,0.0
1728702000,62554.98,62636.0,62487.23,62568.0,472.10486,0.0,0.0,0.0,0.0,0.0
1728705600,62568.0,62746.0,62565.51,62583.58,477.93544,0.0,0.0,0.0,0.0,0.0
1728709200,62583.58,62800.0,62579.0,62778.01,201.05441,0.0,0.0,0.0,0.0,0.0
1728712800,62778.0,62778.01,62670.65,62679.91,275.66986,0.0,0.0,0.0,0.0,0.0
1728716400,62679.91,62774.0,62645.73,62767.57,244.00832,0.0,0.0,0.0,0.0,0.0
1728720000,62767.57,62783.06,62699.98,62725.58,219.30239,0.0,0.0,0.0,0.0,0.0
1728723600,62725.59,62843.33,62672.34,62843.32,222.24086,0.0,0.0,0.0,0.0,0.0
